# data from file /Users/tpaneque/Library/CloudStorage/Dropbox/Documents_MAC_ESO/MAPS/hd163296/HD_163296_CO_220GHz.robust_0.5.JvMcorr.image.fits
# parameters used:
# PA: -133.3
# inc: 46.7
# dist: 101.0 
# vsys: 5800.0 
# Xmax: 800 
# Zmax: 300
# r[au] h[au] temp[K] std_temp[K]
2.500000000000000000e+02 4.200000000000000000e+01 3.176950454711914062e+01 0.000000000000000000e+00
2.500000000000000000e+02 4.500000000000000000e+01 3.428033447265625000e+01 0.000000000000000000e+00
2.500000000000000000e+02 4.800000000000000000e+01 3.271973800659179688e+01 2.388137817382812500e+00
2.500000000000000000e+02 5.100000000000000000e+01 3.483519554138183594e+01 2.535535812377929688e+00
2.500000000000000000e+02 5.200000000000000000e+01 3.127233505249023438e+01 0.000000000000000000e+00
2.500000000000000000e+02 5.300000000000000000e+01 3.540218353271484375e+01 0.000000000000000000e+00
2.500000000000000000e+02 5.600000000000000000e+01 3.486137390136718750e+01 1.015930175781250000e-01
2.500000000000000000e+02 5.700000000000000000e+01 3.503452682495117188e+01 0.000000000000000000e+00
2.500000000000000000e+02 5.900000000000000000e+01 3.461245727539062500e+01 1.396827697753906250e+00
2.500000000000000000e+02 6.000000000000000000e+01 3.568358993530273438e+01 1.342998504638671875e+00
2.500000000000000000e+02 6.400000000000000000e+01 3.744526672363281250e+01 0.000000000000000000e+00
2.500000000000000000e+02 6.600000000000000000e+01 3.535029602050781250e+01 0.000000000000000000e+00
2.500000000000000000e+02 7.000000000000000000e+01 3.557208251953125000e+01 0.000000000000000000e+00
2.500000000000000000e+02 7.300000000000000000e+01 3.784750938415527344e+01 2.309799194335937500e-03
2.500000000000000000e+02 7.600000000000000000e+01 3.529471969604492188e+01 0.000000000000000000e+00
2.500000000000000000e+02 8.100000000000000000e+01 3.765373992919921875e+01 0.000000000000000000e+00
2.500000000000000000e+02 9.200000000000000000e+01 3.598011779785156250e+01 0.000000000000000000e+00
2.500000000000000000e+02 9.900000000000000000e+01 3.613093566894531250e+01 0.000000000000000000e+00
2.510000000000000000e+02 0.000000000000000000e+00 1.967874526977539062e+01 0.000000000000000000e+00
2.510000000000000000e+02 5.000000000000000000e+00 2.579488372802734375e+01 0.000000000000000000e+00
2.510000000000000000e+02 7.000000000000000000e+00 2.890935134887695312e+01 0.000000000000000000e+00
2.510000000000000000e+02 9.000000000000000000e+00 2.494644165039062500e+01 0.000000000000000000e+00
2.510000000000000000e+02 1.100000000000000000e+01 2.773047065734863281e+01 0.000000000000000000e+00
2.510000000000000000e+02 1.200000000000000000e+01 3.397716903686523438e+01 0.000000000000000000e+00
2.510000000000000000e+02 1.300000000000000000e+01 2.854547882080078125e+01 0.000000000000000000e+00
2.510000000000000000e+02 1.500000000000000000e+01 3.234274673461914062e+01 0.000000000000000000e+00
2.510000000000000000e+02 1.900000000000000000e+01 2.822328186035156250e+01 0.000000000000000000e+00
2.510000000000000000e+02 2.600000000000000000e+01 3.374300765991210938e+01 0.000000000000000000e+00
2.510000000000000000e+02 2.800000000000000000e+01 3.068115806579589844e+01 1.094495773315429688e+00
2.510000000000000000e+02 3.100000000000000000e+01 2.692600440979003906e+01 0.000000000000000000e+00
2.510000000000000000e+02 3.300000000000000000e+01 2.815111351013183594e+01 0.000000000000000000e+00
2.510000000000000000e+02 3.800000000000000000e+01 2.897305679321289062e+01 7.407875061035156250e-01
2.510000000000000000e+02 3.900000000000000000e+01 3.177702140808105469e+01 2.793474197387695312e+00
2.510000000000000000e+02 4.100000000000000000e+01 3.506572341918945312e+01 0.000000000000000000e+00
2.510000000000000000e+02 4.500000000000000000e+01 3.651512145996093750e+01 0.000000000000000000e+00
2.510000000000000000e+02 4.700000000000000000e+01 3.603773498535156250e+01 0.000000000000000000e+00
2.510000000000000000e+02 4.800000000000000000e+01 3.401927947998046875e+01 0.000000000000000000e+00
2.510000000000000000e+02 5.000000000000000000e+01 3.489833450317382812e+01 0.000000000000000000e+00
2.510000000000000000e+02 5.200000000000000000e+01 3.368215942382812500e+01 0.000000000000000000e+00
2.510000000000000000e+02 5.500000000000000000e+01 3.571686553955078125e+01 0.000000000000000000e+00
2.510000000000000000e+02 5.800000000000000000e+01 3.468992233276367188e+01 0.000000000000000000e+00
2.510000000000000000e+02 6.100000000000000000e+01 3.429278182983398438e+01 0.000000000000000000e+00
2.510000000000000000e+02 6.300000000000000000e+01 3.802250671386718750e+01 0.000000000000000000e+00
2.510000000000000000e+02 6.400000000000000000e+01 3.275542068481445312e+01 0.000000000000000000e+00
2.510000000000000000e+02 6.600000000000000000e+01 3.575917053222656250e+01 0.000000000000000000e+00
2.510000000000000000e+02 7.100000000000000000e+01 3.585834884643554688e+01 0.000000000000000000e+00
2.510000000000000000e+02 7.300000000000000000e+01 3.547433471679687500e+01 8.485870361328125000e-01
2.510000000000000000e+02 7.600000000000000000e+01 3.558385086059570312e+01 0.000000000000000000e+00
2.510000000000000000e+02 8.200000000000000000e+01 3.768692398071289062e+01 0.000000000000000000e+00
2.510000000000000000e+02 8.400000000000000000e+01 3.690497970581054688e+01 0.000000000000000000e+00
2.510000000000000000e+02 8.700000000000000000e+01 3.829369735717773438e+01 0.000000000000000000e+00
2.510000000000000000e+02 9.000000000000000000e+01 3.531823730468750000e+01 0.000000000000000000e+00
2.520000000000000000e+02 1.000000000000000000e+00 2.739960098266601562e+01 0.000000000000000000e+00
2.520000000000000000e+02 2.000000000000000000e+00 2.387102127075195312e+01 0.000000000000000000e+00
2.520000000000000000e+02 4.000000000000000000e+00 2.571427917480468750e+01 0.000000000000000000e+00
2.520000000000000000e+02 9.000000000000000000e+00 2.647651290893554688e+01 0.000000000000000000e+00
2.520000000000000000e+02 1.400000000000000000e+01 2.282251358032226562e+01 0.000000000000000000e+00
2.520000000000000000e+02 1.700000000000000000e+01 3.176264572143554688e+01 3.913688659667968750e-01
2.520000000000000000e+02 2.000000000000000000e+01 2.958593368530273438e+01 0.000000000000000000e+00
2.520000000000000000e+02 2.200000000000000000e+01 3.237159729003906250e+01 0.000000000000000000e+00
2.520000000000000000e+02 2.600000000000000000e+01 2.882091903686523438e+01 3.678009687861910848e+00
2.520000000000000000e+02 3.100000000000000000e+01 3.515884399414062500e+01 0.000000000000000000e+00
2.520000000000000000e+02 3.200000000000000000e+01 3.448235321044921875e+01 0.000000000000000000e+00
2.520000000000000000e+02 3.300000000000000000e+01 3.185826873779296875e+01 0.000000000000000000e+00
2.520000000000000000e+02 4.100000000000000000e+01 2.944869232177734375e+01 0.000000000000000000e+00
2.520000000000000000e+02 4.200000000000000000e+01 3.122000312805175781e+01 2.507398605346679688e+00
2.520000000000000000e+02 4.400000000000000000e+01 3.428700637817382812e+01 0.000000000000000000e+00
2.520000000000000000e+02 4.500000000000000000e+01 3.543952941894531250e+01 0.000000000000000000e+00
2.520000000000000000e+02 4.600000000000000000e+01 3.306639099121093750e+01 4.072265625000000000e-01
2.520000000000000000e+02 4.700000000000000000e+01 3.435694503784179688e+01 0.000000000000000000e+00
2.520000000000000000e+02 4.800000000000000000e+01 3.523244857788085938e+01 0.000000000000000000e+00
2.520000000000000000e+02 5.200000000000000000e+01 3.498869705200195312e+01 0.000000000000000000e+00
2.520000000000000000e+02 5.400000000000000000e+01 3.412199401855468750e+01 0.000000000000000000e+00
2.520000000000000000e+02 5.700000000000000000e+01 3.373043823242187500e+01 0.000000000000000000e+00
2.520000000000000000e+02 5.900000000000000000e+01 3.437596893310546875e+01 7.766571044921875000e-01
2.520000000000000000e+02 6.000000000000000000e+01 3.507822418212890625e+01 0.000000000000000000e+00
2.520000000000000000e+02 6.300000000000000000e+01 3.596959304809570312e+01 0.000000000000000000e+00
2.520000000000000000e+02 7.800000000000000000e+01 3.696131896972656250e+01 0.000000000000000000e+00
2.520000000000000000e+02 8.500000000000000000e+01 3.820140838623046875e+01 0.000000000000000000e+00
2.520000000000000000e+02 8.800000000000000000e+01 3.643640136718750000e+01 0.000000000000000000e+00
2.530000000000000000e+02 0.000000000000000000e+00 2.080101013183593750e+01 1.001041412353515625e+00
2.530000000000000000e+02 3.000000000000000000e+00 3.267812728881835938e+01 0.000000000000000000e+00
2.530000000000000000e+02 6.000000000000000000e+00 2.774779891967773438e+01 0.000000000000000000e+00
2.530000000000000000e+02 9.000000000000000000e+00 2.409412097930908203e+01 1.070965766906738281e+00
2.530000000000000000e+02 2.000000000000000000e+01 2.521969795227050781e+01 0.000000000000000000e+00
2.530000000000000000e+02 2.200000000000000000e+01 2.583683013916015625e+01 0.000000000000000000e+00
2.530000000000000000e+02 2.300000000000000000e+01 3.225724411010742188e+01 0.000000000000000000e+00
2.530000000000000000e+02 2.500000000000000000e+01 3.494774627685546875e+01 0.000000000000000000e+00
2.530000000000000000e+02 2.600000000000000000e+01 3.364530944824218750e+01 0.000000000000000000e+00
2.530000000000000000e+02 3.100000000000000000e+01 2.698725509643554688e+01 0.000000000000000000e+00
2.530000000000000000e+02 3.500000000000000000e+01 2.832197952270507812e+01 0.000000000000000000e+00
2.530000000000000000e+02 3.600000000000000000e+01 3.220724487304687500e+01 0.000000000000000000e+00
2.530000000000000000e+02 3.900000000000000000e+01 3.431574249267578125e+01 0.000000000000000000e+00
2.530000000000000000e+02 4.100000000000000000e+01 3.322835159301757812e+01 0.000000000000000000e+00
2.530000000000000000e+02 4.200000000000000000e+01 3.305222702026367188e+01 3.956757667977733206e+00
2.530000000000000000e+02 4.300000000000000000e+01 3.351671600341796875e+01 0.000000000000000000e+00
2.530000000000000000e+02 4.900000000000000000e+01 3.351012039184570312e+01 0.000000000000000000e+00
2.530000000000000000e+02 5.000000000000000000e+01 3.500985908508300781e+01 1.107578277587890625e-01
2.530000000000000000e+02 5.100000000000000000e+01 3.531593704223632812e+01 0.000000000000000000e+00
2.530000000000000000e+02 5.400000000000000000e+01 3.353831481933593750e+01 0.000000000000000000e+00
2.530000000000000000e+02 5.600000000000000000e+01 3.288610839843750000e+01 0.000000000000000000e+00
2.530000000000000000e+02 6.000000000000000000e+01 3.649737548828125000e+01 0.000000000000000000e+00
2.530000000000000000e+02 6.100000000000000000e+01 3.366735839843750000e+01 0.000000000000000000e+00
2.530000000000000000e+02 6.200000000000000000e+01 3.747580337524414062e+01 0.000000000000000000e+00
2.530000000000000000e+02 7.300000000000000000e+01 3.599854278564453125e+01 0.000000000000000000e+00
2.530000000000000000e+02 7.500000000000000000e+01 3.453524017333984375e+01 0.000000000000000000e+00
2.530000000000000000e+02 7.600000000000000000e+01 3.631830978393554688e+01 4.711189270019531250e-01
2.530000000000000000e+02 8.000000000000000000e+01 3.712344360351562500e+01 0.000000000000000000e+00
2.530000000000000000e+02 8.100000000000000000e+01 3.731735229492187500e+01 0.000000000000000000e+00
2.530000000000000000e+02 8.200000000000000000e+01 3.587661361694335938e+01 0.000000000000000000e+00
2.530000000000000000e+02 8.700000000000000000e+01 3.740950012207031250e+01 0.000000000000000000e+00
2.530000000000000000e+02 1.100000000000000000e+02 3.534256744384765625e+01 0.000000000000000000e+00
2.540000000000000000e+02 2.000000000000000000e+00 2.755765533447265625e+01 0.000000000000000000e+00
2.540000000000000000e+02 6.000000000000000000e+00 2.759477615356445312e+01 9.272155761718750000e-01
2.540000000000000000e+02 7.000000000000000000e+00 3.119602203369140625e+01 0.000000000000000000e+00
2.540000000000000000e+02 1.200000000000000000e+01 2.187949752807617188e+01 0.000000000000000000e+00
2.540000000000000000e+02 1.600000000000000000e+01 3.135481262207031250e+01 0.000000000000000000e+00
2.540000000000000000e+02 2.000000000000000000e+01 3.096109771728515625e+01 0.000000000000000000e+00
2.540000000000000000e+02 2.100000000000000000e+01 2.950152206420898438e+01 0.000000000000000000e+00
2.540000000000000000e+02 2.200000000000000000e+01 2.541480636596679688e+01 0.000000000000000000e+00
2.540000000000000000e+02 2.400000000000000000e+01 3.058706283569335938e+01 0.000000000000000000e+00
2.540000000000000000e+02 2.700000000000000000e+01 3.183330154418945312e+01 0.000000000000000000e+00
2.540000000000000000e+02 3.700000000000000000e+01 3.466645812988281250e+01 0.000000000000000000e+00
2.540000000000000000e+02 3.800000000000000000e+01 2.870185661315917969e+01 0.000000000000000000e+00
2.540000000000000000e+02 3.900000000000000000e+01 3.305738067626953125e+01 0.000000000000000000e+00
2.540000000000000000e+02 4.000000000000000000e+01 2.943724441528320312e+01 0.000000000000000000e+00
2.540000000000000000e+02 4.100000000000000000e+01 2.941136932373046875e+01 0.000000000000000000e+00
2.540000000000000000e+02 4.700000000000000000e+01 3.530727767944335938e+01 9.127006530761718750e-01
2.540000000000000000e+02 4.900000000000000000e+01 3.253938293457031250e+01 1.186585032589037025e+00
2.540000000000000000e+02 5.100000000000000000e+01 3.344543361663818359e+01 2.018013954162597656e+00
2.540000000000000000e+02 5.600000000000000000e+01 3.601398277282714844e+01 3.645038604736328125e-01
2.540000000000000000e+02 5.700000000000000000e+01 3.440419387817382812e+01 0.000000000000000000e+00
2.540000000000000000e+02 5.800000000000000000e+01 3.482626152038574219e+01 3.464603424072265625e-01
2.540000000000000000e+02 5.900000000000000000e+01 3.630481719970703125e+01 0.000000000000000000e+00
2.540000000000000000e+02 6.300000000000000000e+01 3.484775161743164062e+01 1.008033455519330213e+00
2.540000000000000000e+02 6.400000000000000000e+01 3.425419616699218750e+01 0.000000000000000000e+00
2.540000000000000000e+02 6.500000000000000000e+01 3.627475738525390625e+01 0.000000000000000000e+00
2.540000000000000000e+02 6.700000000000000000e+01 3.382406616210937500e+01 0.000000000000000000e+00
2.540000000000000000e+02 6.900000000000000000e+01 3.303318023681640625e+01 0.000000000000000000e+00
2.540000000000000000e+02 7.000000000000000000e+01 3.734135437011718750e+01 0.000000000000000000e+00
2.540000000000000000e+02 7.100000000000000000e+01 3.417806243896484375e+01 0.000000000000000000e+00
2.540000000000000000e+02 7.300000000000000000e+01 3.585220336914062500e+01 0.000000000000000000e+00
2.540000000000000000e+02 7.400000000000000000e+01 3.614350891113281250e+01 0.000000000000000000e+00
2.540000000000000000e+02 8.700000000000000000e+01 3.456068420410156250e+01 0.000000000000000000e+00
2.540000000000000000e+02 1.040000000000000000e+02 3.457978820800781250e+01 0.000000000000000000e+00
2.550000000000000000e+02 0.000000000000000000e+00 2.134825325012207031e+01 0.000000000000000000e+00
2.550000000000000000e+02 1.000000000000000000e+00 2.052103805541992188e+01 0.000000000000000000e+00
2.550000000000000000e+02 9.000000000000000000e+00 2.271677398681640625e+01 0.000000000000000000e+00
2.550000000000000000e+02 1.300000000000000000e+01 2.619874954223632812e+01 0.000000000000000000e+00
2.550000000000000000e+02 1.600000000000000000e+01 2.291849517822265625e+01 0.000000000000000000e+00
2.550000000000000000e+02 2.300000000000000000e+01 2.503215980529785156e+01 0.000000000000000000e+00
2.550000000000000000e+02 2.600000000000000000e+01 2.973590087890625000e+01 3.251613616943359375e+00
2.550000000000000000e+02 3.100000000000000000e+01 3.584493255615234375e+01 0.000000000000000000e+00
2.550000000000000000e+02 3.600000000000000000e+01 2.829492187500000000e+01 0.000000000000000000e+00
2.550000000000000000e+02 3.800000000000000000e+01 3.465840911865234375e+01 0.000000000000000000e+00
2.550000000000000000e+02 4.000000000000000000e+01 3.108820533752441406e+01 0.000000000000000000e+00
2.550000000000000000e+02 4.100000000000000000e+01 3.367427444458007812e+01 1.405113220214843750e+00
2.550000000000000000e+02 4.200000000000000000e+01 3.105807018280029297e+01 1.508722305297851562e-01
2.550000000000000000e+02 5.300000000000000000e+01 3.237614822387695312e+01 3.802490234375000000e-02
2.550000000000000000e+02 5.400000000000000000e+01 3.283301544189453125e+01 0.000000000000000000e+00
2.550000000000000000e+02 5.600000000000000000e+01 3.311038208007812500e+01 0.000000000000000000e+00
2.550000000000000000e+02 5.900000000000000000e+01 3.620658493041992188e+01 5.314826965332031250e-01
